strains,type_ref,match_per,typing,tree_name,
ERR1787827,DCC1,1,DCC1,DCC1,1
ERR1787828,DCC1,1,DCC1,DCC1,1
ERR1787830,DCC1,1,DCC1,DCC1,1
ERR1787831,DCC1,1,DCC1,DCC1,1
ERR1787832,DCC1,1,DCC1,DCC1,1
ERR1787835,DCC1,1,DCC1,DCC1,1
ERR1787836,DCC1,1,DCC1,DCC1,1
ERR1787837,DCC1,1,DCC1,DCC1,1
ERR1787838,DCC1,1,DCC1,DCC1,1
ERR1787840,DCC1,1,DCC1,DCC1,1
ERR1787841,DCC1,1,DCC1,DCC1,1
ERR1787842,DCC1,1,DCC1,DCC1,1
ERR1787843,DCC1,1,DCC1,DCC1,1
ERR1787845,DCC1,1,DCC1,DCC1,1
ERR1787846,DCC1,1,DCC1,DCC1,1
ERR1787847,DCC1,1,DCC1,DCC1,1
ERR1787848,DCC1,1,DCC1,DCC1,1
ERR1787849,DCC1,1,DCC1,DCC1,1
ERR1787850,DCC1,1,DCC1,DCC1,1
ERR1787851,DCC1,1,DCC1,DCC1,1
ERR1787854,DCC1,1,DCC1,DCC1,1
ERR1787857,DCC1,1,DCC1,DCC1,1
ERR1787859,DCC1,1,DCC1,DCC1,1
ERR1787862,DCC1,1,DCC1,DCC1,1
ERR1787865,DCC1,1,DCC1,DCC1,1
ERR1787867,DCC1,1,DCC1,DCC1,1
ERR1787869,DCC1,1,DCC1,DCC1,1
ERR1787870,DCC1,1,DCC1,DCC1,1
ERR1787872,DCC1,1,DCC1,DCC1,1
ERR1787873,DCC1,1,DCC1,DCC1,1
ERR1787875,DCC1,1,DCC1,DCC1,1
ERR1787877,DCC1,1,DCC1,DCC1,1
ERR1787878,DCC1,1,DCC1,DCC1,1
ERR1787879,DCC1,1,DCC1,DCC1,1
ERR1787880,DCC1,1,DCC1,DCC1,1
ERR1787881,DCC1,1,DCC1,DCC1,1
ERR1787885,DCC1,1,DCC1,DCC1,1
ERR1787886,DCC1,1,DCC1,DCC1,1
ERR1787888,DCC1,1,DCC1,DCC1,1
ERR1787889,DCC1,1,DCC1,DCC1,1
ERR1787890,DCC1,1,DCC1,DCC1,1
ERR1787894,DCC1,1,DCC1,DCC1,1
ERR1787895,DCC1,1,DCC1,DCC1,1
ERR1787896,DCC1,1,DCC1,DCC1,1
ERR1787897,DCC1,1,DCC1,DCC1,1
ERR1787900,DCC1,1,DCC1,DCC1,1
ERR1787901,DCC1,1,DCC1,DCC1,1
ERR1787903,DCC1,1,DCC1,DCC1,1
ERR1787904,DCC1,1,DCC1,DCC1,1
ERR1852483,DCC1,1,DCC1,DCC1,1
ERR1852484,DCC1,1,DCC1,DCC1,1
ERR1852485,DCC1,1,DCC1,DCC1,1
ERR1852486,DCC1,1,DCC1,DCC1,1
ERR1852487,DCC1,1,DCC1,DCC1,1
ERR1852488,DCC1,1,DCC1,DCC1,1
ERR1852489,DCC1,1,DCC1,DCC1,1
ERR1852490,DCC1,1,DCC1,DCC1,1
ERR1852491,DCC1,1,DCC1,DCC1,1
ERR1852492,DCC1,1,DCC1,DCC1,1
ERR1852493,DCC1,1,DCC1,DCC1,1
ERR1852494,DCC1,1,DCC1,DCC1,1
ERR1852495,DCC1,1,DCC1,DCC1,1
ERR1852496,DCC1,1,DCC1,DCC1,1
ERR1852497,DCC1,1,DCC1,DCC1,1
ERR1852498,DCC1,1,DCC1,DCC1,1
ERR1852499,DCC1,1,DCC1,DCC1,1
ERR1852500,DCC1,1,DCC1,DCC1,1
ERR1852501,DCC1,1,DCC1,DCC1,1
ERR1852502,DCC1,1,DCC1,DCC1,1
ERR1852503,DCC1,1,DCC1,DCC1,1
ERR1852504,DCC1,1,DCC1,DCC1,1
ERR1852505,DCC1,1,DCC1,DCC1,1
ERR1852506,DCC1,1,DCC1,DCC1,1
ERR1852507,DCC1,1,DCC1,DCC1,1
ERR1852508,DCC1,1,DCC1,DCC1,1
ERR1852509,DCC1,1,DCC1,DCC1,1
ERR1852510,DCC1,1,DCC1,DCC1,1
ERR1852511,DCC1,1,DCC1,DCC1,1
ERR1852512,DCC1,1,DCC1,DCC1,1
ERR1852513,DCC1,1,DCC1,DCC1,1
ERR2524299,DCC2,1,DCC2,DCC2,1
ERR2524300,DCC1,1,DCC1,DCC1,1
ERR2524308,DCC2,1,DCC2,DCC2,1
ERR2524318,DCC2,1,DCC2,DCC2,1
ERR2524319,eDCC13,1,eDCC13,eDCC13,1
ERR2524320,DCC2,1,DCC2,DCC2,1
ERR2524322,eDCC14,1,eDCC14,eDCC14,1
ERR2524324,DCC1,1,DCC1,DCC1,1
ERR2524325,DCC4,1,DCC4,DCC4,1
ERR2524328,DCC1,1,DCC1,DCC1,1
ERR2524335,DCC1,1,DCC1,DCC1,1
ERR2524337,DCC1,1,DCC1,DCC1,1
ERR2524338,DCC1,1,DCC1,DCC1,1
ERR2524340,DCC1,1,DCC1,DCC1,1
ERR2524341,DCC1,1,DCC1,DCC1,1
ERR2524343,eDCC16,1,eDCC16,eDCC16,1
ERR2524345,DCC1,1,DCC1,DCC1,1
ERR2524346,DCC1,1,DCC1,DCC1,1
ERR2524358,DCC1,1,DCC1,DCC1,1
ERR2524360,DCC1,1,DCC1,DCC1,1
ERR2524362,DCC4,1,DCC4,DCC4,1
ERR2524363,DCC5,1,DCC5,DCC5,1
ERR2759451,DCC1,1,DCC1,DCC1,1
ERR2759455,DCC2,1,DCC2,DCC2,1
ERR2759464,DCC2,1,DCC2,DCC2,1
ERR2759468,eDCC10,1,eDCC10,eDCC10,1
ERR2759469,eDCC10,1,eDCC10,eDCC10,1
ERR2759470,eDCC10,1,eDCC10,eDCC10,1
ERR2759471,eDCC10,1,eDCC10,eDCC10,1
ERR2759472,eDCC10,1,eDCC10,eDCC10,1
ERR2759473,eDCC10,1,eDCC10,eDCC10,1
ERR2759474,eDCC10,1,eDCC10,eDCC10,1
ERR2759475,eDCC10,1,eDCC10,eDCC10,1
ERR2759476,eDCC10,1,eDCC10,eDCC10,1
ERR2759477,eDCC10,1,eDCC10,eDCC10,1
ERR2759478,eDCC10,1,eDCC10,eDCC10,1
ERR2759479,eDCC10,1,eDCC10,eDCC10,1
ERR2759480,eDCC10,1,eDCC10,eDCC10,1
ERR2759481,eDCC10,1,eDCC10,eDCC10,1
ERR2759482,DCC2,1,DCC2,DCC2,1
ERR2759483,eDCC10,1,eDCC10,eDCC10,1
ERR2759484,eDCC10,1,eDCC10,eDCC10,1
ERR2759485,eDCC10,1,eDCC10,eDCC10,1
ERR2759486,eDCC10,1,eDCC10,eDCC10,1
ERR2759487,eDCC10,1,eDCC10,eDCC10,1
ERR2759488,eDCC10,1,eDCC10,eDCC10,1
ERR2759489,eDCC10,1,eDCC10,eDCC10,1
ERR2759490,eDCC10,1,eDCC10,eDCC10,1
ERR2759491,eDCC10,1,eDCC10,eDCC10,1
ERR2759492,eDCC10,1,eDCC10,eDCC10,1
ERR2759493,eDCC10,1,eDCC10,eDCC10,1
ERR2759494,eDCC10,1,eDCC10,eDCC10,1
ERR2759495,eDCC10,1,eDCC10,eDCC10,1
ERR2759496,eDCC10,1,eDCC10,eDCC10,1
ERR2759497,eDCC10,1,eDCC10,eDCC10,1
ERR2759498,eDCC10,1,eDCC10,eDCC10,1
ERR2759499,eDCC10,1,eDCC10,eDCC10,1
ERR2759500,eDCC10,1,eDCC10,eDCC10,1
ERR2759501,eDCC10,1,eDCC10,eDCC10,1
ERR2759502,DCC2,1,DCC2,DCC2,1
ERR2759503,DCC2,1,DCC2,DCC2,1
ERR2759504,DCC2,1,DCC2,DCC2,1
ERR2759505,DCC2,1,DCC2,DCC2,1
ERR2759506,DCC2,1,DCC2,DCC2,1
ERR2759507,DCC1,1,DCC1,DCC1,1
ERR2759508,DCC2,1,DCC2,DCC2,1
ERR2759509,DCC2,1,DCC2,DCC2,1
ERR2759510,DCC2,1,DCC2,DCC2,1
ERR2759511,DCC2,1,DCC2,DCC2,1
ERR2759521,DCC2,1,DCC2,DCC2,1
ERR2759522,eDCC10,1,eDCC10,eDCC10,1
ERR2759533,DCC2,1,DCC2,DCC2,1
ERR2759534,DCC2,1,DCC2,DCC2,1
ERR2759535,DCC2,1,DCC2,DCC2,1
ERR2759536,DCC2,1,DCC2,DCC2,1
ERR2818436,DCC2,1,DCC2,DCC2,1
ERR2818449,DCC2,1,DCC2,DCC2,1
ERR2818455,DCC2,1,DCC2,DCC2,1
ERR3141945,DCC1,1,DCC1,DCC1,1
ERR3141946,DCC1,1,DCC1,DCC1,1
ERR3141947,DCC1,1,DCC1,DCC1,1
ERR3141948,DCC1,1,DCC1,DCC1,1
ERR3141949,DCC1,1,DCC1,DCC1,1
ERR3141950,DCC1,1,DCC1,DCC1,1
ERR3141951,DCC1,1,DCC1,DCC1,1
ERR3141952,DCC1,1,DCC1,DCC1,1
ERR3141953,DCC1,1,DCC1,DCC1,1
ERR3141954,DCC1,1,DCC1,DCC1,1
ERR3141955,DCC1,1,DCC1,DCC1,1
ERR3141956,DCC1,1,DCC1,DCC1,1
ERR3141957,DCC1,1,DCC1,DCC1,1
ERR3141958,DCC1,1,DCC1,DCC1,1
ERR3141959,DCC1,1,DCC1,DCC1,1
ERR3141960,DCC1,1,DCC1,DCC1,1
ERR3141961,DCC1,1,DCC1,DCC1,1
ERR3141962,DCC1,1,DCC1,DCC1,1
ERR3141963,DCC1,1,DCC1,DCC1,1
ERR3141964,DCC1,1,DCC1,DCC1,1
ERR3141965,DCC1,1,DCC1,DCC1,1
ERR3141967,DCC1,1,DCC1,DCC1,1
ERR3141968,DCC1,1,DCC1,DCC1,1
ERR3141969,DCC1,1,DCC1,DCC1,1
ERR3141970,DCC1,1,DCC1,DCC1,1
ERR3141971,DCC1,1,DCC1,DCC1,1
ERR3141972,DCC1,1,DCC1,DCC1,1
ERR3141973,DCC1,1,DCC1,DCC1,1
ERR3141974,DCC1,1,DCC1,DCC1,1
ERR3141975,DCC1,1,DCC1,DCC1,1
ERR3141976,DCC1,1,DCC1,DCC1,1
ERR3141977,DCC1,1,DCC1,DCC1,1
ERR3141978,DCC1,1,DCC1,DCC1,1
ERR3141979,DCC1,1,DCC1,DCC1,1
ERR3141980,DCC1,1,DCC1,DCC1,1
ERR3141981,DCC1,1,DCC1,DCC1,1
ERR3141982,DCC1,1,DCC1,DCC1,1
ERR3141983,DCC1,1,DCC1,DCC1,1
ERR3141984,DCC1,1,DCC1,DCC1,1
ERR3141985,DCC1,1,DCC1,DCC1,1
ERR3141986,DCC1,1,DCC1,DCC1,1
ERR3141987,DCC1,1,DCC1,DCC1,1
ERR3141988,DCC1,1,DCC1,DCC1,1
ERR3141989,DCC1,1,DCC1,DCC1,1
ERR3141990,DCC1,1,DCC1,DCC1,1
ERR3141991,DCC1,1,DCC1,DCC1,1
ERR3141992,DCC1,1,DCC1,DCC1,1
ERR3141993,DCC1,1,DCC1,DCC1,1
ERR3141994,DCC1,1,DCC1,DCC1,1
ERR3141995,DCC1,1,DCC1,DCC1,1
ERR3141996,DCC1,1,DCC1,DCC1,1
ERR3141997,DCC1,1,DCC1,DCC1,1
ERR3141998,DCC1,1,DCC1,DCC1,1
ERR3141999,DCC1,1,DCC1,DCC1,1
ERR3142000,DCC1,1,DCC1,DCC1,1
ERR3142001,DCC1,1,DCC1,DCC1,1
ERR3142002,DCC1,1,DCC1,DCC1,1
ERR3142003,DCC1,1,DCC1,DCC1,1
ERR3142004,DCC1,1,DCC1,DCC1,1
ERR3142005,DCC1,1,DCC1,DCC1,1
ERR3142006,DCC1,1,DCC1,DCC1,1
ERR3142007,DCC1,1,DCC1,DCC1,1
ERR3142008,DCC1,1,DCC1,DCC1,1
ERR3142009,DCC1,1,DCC1,DCC1,1
ERR3142010,DCC1,1,DCC1,DCC1,1
ERR3142011,DCC1,1,DCC1,DCC1,1
ERR3142012,DCC1,1,DCC1,DCC1,1
ERR3142013,DCC1,1,DCC1,DCC1,1
ERR3142014,DCC1,1,DCC1,DCC1,1
ERR3142015,DCC1,1,DCC1,DCC1,1
ERR3142016,DCC1,1,DCC1,DCC1,1
ERR3142017,DCC1,1,DCC1,DCC1,1
ERR3142019,DCC1,1,DCC1,DCC1,1
ERR3142021,DCC1,1,DCC1,DCC1,1
ERR3142022,DCC1,1,DCC1,DCC1,1
ERR3142023,DCC1,1,DCC1,DCC1,1
ERR3142025,DCC1,1,DCC1,DCC1,1
ERR3142026,DCC1,1,DCC1,DCC1,1
ERR3142027,DCC1,1,DCC1,DCC1,1
ERR3142028,DCC1,1,DCC1,DCC1,1
ERR3142029,DCC1,1,DCC1,DCC1,1
ERR3142030,DCC1,1,DCC1,DCC1,1
ERR3142031,DCC1,1,DCC1,DCC1,1
ERR3142032,DCC1,1,DCC1,DCC1,1
ERR3142033,DCC1,1,DCC1,DCC1,1
ERR3142034,DCC1,1,DCC1,DCC1,1
ERR3142037,DCC1,1,DCC1,DCC1,1
ERR3142039,DCC1,1,DCC1,DCC1,1
ERR3142040,DCC1,1,DCC1,DCC1,1
ERR3142041,DCC1,1,DCC1,DCC1,1
ERR3142042,DCC1,1,DCC1,DCC1,1
ERR3142043,DCC1,1,DCC1,DCC1,1
ERR3142044,DCC1,1,DCC1,DCC1,1
ERR3142045,DCC1,1,DCC1,DCC1,1
ERR3142046,DCC1,1,DCC1,DCC1,1
ERR3142047,DCC1,1,DCC1,DCC1,1
ERR3142048,DCC1,1,DCC1,DCC1,1
ERR3142049,DCC1,1,DCC1,DCC1,1
ERR3142050,DCC1,1,DCC1,DCC1,1
ERR3142051,DCC1,1,DCC1,DCC1,1
ERR3142052,DCC1,1,DCC1,DCC1,1
ERR3142053,DCC1,1,DCC1,DCC1,1
ERR3142054,DCC1,1,DCC1,DCC1,1
ERR3142055,DCC1,1,DCC1,DCC1,1
ERR3142056,DCC1,1,DCC1,DCC1,1
ERR3142057,DCC1,1,DCC1,DCC1,1
ERR3142058,DCC1,1,DCC1,DCC1,1
ERR3142059,DCC1,1,DCC1,DCC1,1
ERR3142060,DCC1,1,DCC1,DCC1,1
ERR3142061,DCC1,1,DCC1,DCC1,1
ERR3142062,DCC1,1,DCC1,DCC1,1
ERR3142063,DCC1,1,DCC1,DCC1,1
ERR3142064,DCC1,1,DCC1,DCC1,1
ERR3142065,DCC1,1,DCC1,DCC1,1
ERR3142066,DCC1,1,DCC1,DCC1,1
ERR3142067,DCC1,1,DCC1,DCC1,1
ERR3142068,DCC1,1,DCC1,DCC1,1
ERR3142069,DCC1,1,DCC1,DCC1,1
ERR3142070,DCC1,1,DCC1,DCC1,1
ERR3142071,DCC1,1,DCC1,DCC1,1
ERR3142072,DCC1,1,DCC1,DCC1,1
ERR3142073,DCC1,1,DCC1,DCC1,1
ERR3142074,DCC1,1,DCC1,DCC1,1
ERR3142075,DCC1,1,DCC1,DCC1,1
ERR3142076,DCC1,1,DCC1,DCC1,1
ERR3142077,DCC1,1,DCC1,DCC1,1
ERR3142078,DCC1,1,DCC1,DCC1,1
ERR3142079,DCC1,1,DCC1,DCC1,1
ERR3142080,DCC1,1,DCC1,DCC1,1
ERR3142081,DCC1,1,DCC1,DCC1,1
ERR3142083,DCC1,1,DCC1,DCC1,1
ERR3142084,DCC1,1,DCC1,DCC1,1
ERR3142085,DCC1,1,DCC1,DCC1,1
ERR3142086,DCC1,1,DCC1,DCC1,1
ERR3142087,DCC1,1,DCC1,DCC1,1
ERR3142088,DCC1,1,DCC1,DCC1,1
ERR3142089,DCC1,1,DCC1,DCC1,1
ERR3142090,DCC1,1,DCC1,DCC1,1
ERR3142091,DCC1,1,DCC1,DCC1,1
ERR3142092,DCC1,1,DCC1,DCC1,1
ERR3142093,DCC1,1,DCC1,DCC1,1
ERR3142094,DCC1,1,DCC1,DCC1,1
ERR3142095,DCC1,1,DCC1,DCC1,1
ERR3142096,DCC1,1,DCC1,DCC1,1
ERR3142097,DCC1,1,DCC1,DCC1,1
ERR3142098,DCC1,1,DCC1,DCC1,1
ERR3142099,DCC1,1,DCC1,DCC1,1
ERR3142100,DCC1,1,DCC1,DCC1,1
ERR3142101,DCC1,1,DCC1,DCC1,1
ERR3142102,DCC1,1,DCC1,DCC1,1
ERR3142103,DCC1,1,DCC1,DCC1,1
ERR3142104,DCC1,1,DCC1,DCC1,1
ERR3142105,DCC1,1,DCC1,DCC1,1
ERR3142106,DCC1,1,DCC1,DCC1,1
ERR3142107,DCC1,1,DCC1,DCC1,1
ERR3142108,DCC1,1,DCC1,DCC1,1
ERR3142109,DCC1,1,DCC1,DCC1,1
ERR3142110,DCC1,1,DCC1,DCC1,1
ERR3142111,DCC1,1,DCC1,DCC1,1
ERR3142112,DCC1,1,DCC1,DCC1,1
ERR3142114,DCC1,1,DCC1,DCC1,1
ERR3142115,DCC1,1,DCC1,DCC1,1
ERR3142116,DCC1,1,DCC1,DCC1,1
ERR3142117,DCC1,1,DCC1,DCC1,1
ERR3142118,DCC1,1,DCC1,DCC1,1
ERR3142119,DCC1,1,DCC1,DCC1,1
ERR3142120,DCC1,1,DCC1,DCC1,1
ERR3142121,DCC1,1,DCC1,DCC1,1
ERR3142122,DCC1,1,DCC1,DCC1,1
ERR3142123,DCC1,1,DCC1,DCC1,1
ERR3142124,DCC1,1,DCC1,DCC1,1
ERR3142125,DCC1,1,DCC1,DCC1,1
ERR3142126,DCC1,1,DCC1,DCC1,1
ERR3142127,DCC1,1,DCC1,DCC1,1
ERR3142128,DCC1,1,DCC1,DCC1,1
ERR3142129,DCC1,1,DCC1,DCC1,1
ERR3142130,DCC1,1,DCC1,DCC1,1
ERR3142131,DCC1,1,DCC1,DCC1,1
ERR3142132,DCC1,1,DCC1,DCC1,1
ERR3142133,DCC1,1,DCC1,DCC1,1
ERR3142134,DCC1,1,DCC1,DCC1,1
ERR3142135,DCC1,1,DCC1,DCC1,1
ERR3142136,DCC1,1,DCC1,DCC1,1
ERR3142138,DCC1,1,DCC1,DCC1,1
ERR3142139,DCC1,1,DCC1,DCC1,1
ERR3142140,DCC1,1,DCC1,DCC1,1
ERR3142141,DCC1,1,DCC1,DCC1,1
ERR3142142,DCC1,1,DCC1,DCC1,1
ERR3142143,DCC1,1,DCC1,DCC1,1
ERR3142144,DCC1,1,DCC1,DCC1,1
ERR3142145,DCC1,1,DCC1,DCC1,1
ERR3142146,DCC1,1,DCC1,DCC1,1
ERR3142147,DCC1,1,DCC1,DCC1,1
ERR3142148,DCC1,1,DCC1,DCC1,1
ERR3142149,DCC1,1,DCC1,DCC1,1
ERR3142150,DCC1,1,DCC1,DCC1,1
ERR3142151,DCC1,1,DCC1,DCC1,1
ERR3142152,DCC1,1,DCC1,DCC1,1
ERR3142153,DCC1,1,DCC1,DCC1,1
ERR3142154,DCC1,1,DCC1,DCC1,1
ERR3142155,DCC1,1,DCC1,DCC1,1
ERR3142156,DCC1,1,DCC1,DCC1,1
ERR3142157,DCC1,1,DCC1,DCC1,1
ERR3142158,DCC1,1,DCC1,DCC1,1
ERR3142159,DCC1,1,DCC1,DCC1,1
ERR3142160,DCC1,1,DCC1,DCC1,1
ERR3142161,DCC1,1,DCC1,DCC1,1
ERR3142162,DCC1,1,DCC1,DCC1,1
ERR3142163,DCC1,1,DCC1,DCC1,1
ERR3142164,DCC1,1,DCC1,DCC1,1
ERR3142165,DCC1,1,DCC1,DCC1,1
ERR3142167,DCC1,1,DCC1,DCC1,1
ERR3142168,DCC1,1,DCC1,DCC1,1
ERR3142169,DCC1,1,DCC1,DCC1,1
ERR3142170,DCC1,1,DCC1,DCC1,1
ERR3142171,DCC1,1,DCC1,DCC1,1
ERR3142172,DCC1,1,DCC1,DCC1,1
ERR3142173,DCC1,1,DCC1,DCC1,1
ERR3142174,DCC1,1,DCC1,DCC1,1
ERR3142175,DCC1,1,DCC1,DCC1,1
ERR3142176,DCC1,1,DCC1,DCC1,1
ERR3142177,DCC1,1,DCC1,DCC1,1
ERR3142178,DCC1,1,DCC1,DCC1,1
ERR3142179,DCC1,1,DCC1,DCC1,1
ERR3142180,DCC1,1,DCC1,DCC1,1
ERR3142181,DCC1,1,DCC1,DCC1,1
ERR3142182,DCC1,1,DCC1,DCC1,1
ERR3142183,DCC1,1,DCC1,DCC1,1
ERR3142184,DCC1,1,DCC1,DCC1,1
ERR3142185,DCC1,1,DCC1,DCC1,1
ERR3142186,DCC1,1,DCC1,DCC1,1
ERR3142187,DCC1,1,DCC1,DCC1,1
ERR3142188,DCC1,1,DCC1,DCC1,1
ERR3142189,DCC1,1,DCC1,DCC1,1
ERR3142190,DCC1,1,DCC1,DCC1,1
ERR3142191,DCC1,1,DCC1,DCC1,1
ERR3142192,DCC1,1,DCC1,DCC1,1
ERR3142193,DCC1,1,DCC1,DCC1,1
ERR3142195,DCC1,1,DCC1,DCC1,1
ERR3142196,DCC1,1,DCC1,DCC1,1
ERR3142197,DCC1,1,DCC1,DCC1,1
ERR3142198,DCC1,1,DCC1,DCC1,1
ERR3142199,DCC1,1,DCC1,DCC1,1
ERR3142200,DCC1,1,DCC1,DCC1,1
ERR3142201,DCC1,1,DCC1,DCC1,1
ERR3142202,DCC1,1,DCC1,DCC1,1
ERR3142203,DCC1,1,DCC1,DCC1,1
ERR3142204,DCC1,1,DCC1,DCC1,1
ERR3142205,DCC1,1,DCC1,DCC1,1
ERR3142206,DCC1,1,DCC1,DCC1,1
ERR3142207,DCC1,1,DCC1,DCC1,1
ERR3142208,DCC1,1,DCC1,DCC1,1
ERR3142209,DCC1,1,DCC1,DCC1,1
ERR3142210,DCC1,1,DCC1,DCC1,1
ERR3142211,DCC1,1,DCC1,DCC1,1
ERR3142212,DCC1,1,DCC1,DCC1,1
ERR3142213,DCC1,1,DCC1,DCC1,1
ERR3142214,DCC1,1,DCC1,DCC1,1
ERR3142215,DCC1,1,DCC1,DCC1,1
ERR3142216,DCC1,1,DCC1,DCC1,1
ERR3142217,DCC1,1,DCC1,DCC1,1
ERR3142218,DCC1,1,DCC1,DCC1,1
ERR3142219,DCC1,1,DCC1,DCC1,1
ERR3142220,DCC1,1,DCC1,DCC1,1
ERR3142221,DCC1,1,DCC1,DCC1,1
ERR3142222,DCC1,1,DCC1,DCC1,1
ERR3142223,DCC1,1,DCC1,DCC1,1
ERR3142224,DCC1,1,DCC1,DCC1,1
ERR3142225,DCC1,1,DCC1,DCC1,1
ERR3142226,DCC1,1,DCC1,DCC1,1
ERR3142227,DCC1,1,DCC1,DCC1,1
ERR3142229,DCC1,1,DCC1,DCC1,1
ERR3142230,DCC1,1,DCC1,DCC1,1
ERR3142231,DCC1,1,DCC1,DCC1,1
ERR3142232,DCC1,1,DCC1,DCC1,1
ERR3142233,DCC1,1,DCC1,DCC1,1
ERR3142234,DCC1,1,DCC1,DCC1,1
ERR3142235,DCC1,1,DCC1,DCC1,1
ERR3142236,DCC1,1,DCC1,DCC1,1
ERR3142237,DCC1,1,DCC1,DCC1,1
ERR3142238,DCC1,1,DCC1,DCC1,1
ERR3142239,DCC1,1,DCC1,DCC1,1
ERR3142240,DCC1,1,DCC1,DCC1,1
ERR3142241,DCC1,1,DCC1,DCC1,1
ERR3142242,DCC1,1,DCC1,DCC1,1
ERR3142243,DCC1,1,DCC1,DCC1,1
ERR3142244,DCC1,1,DCC1,DCC1,1
ERR3142245,DCC1,1,DCC1,DCC1,1
ERR3142246,DCC1,1,DCC1,DCC1,1
ERR3142247,DCC1,1,DCC1,DCC1,1
ERR3142248,DCC1,1,DCC1,DCC1,1
ERR3142249,DCC1,1,DCC1,DCC1,1
ERR3142250,DCC1,1,DCC1,DCC1,1
ERR3142251,DCC1,1,DCC1,DCC1,1
ERR3142252,DCC1,1,DCC1,DCC1,1
ERR3142253,DCC1,1,DCC1,DCC1,1
ERR3142254,DCC1,1,DCC1,DCC1,1
ERR3142255,DCC1,1,DCC1,DCC1,1
ERR3142256,DCC1,1,DCC1,DCC1,1
ERR3142257,DCC1,1,DCC1,DCC1,1
ERR3142258,DCC1,1,DCC1,DCC1,1
ERR3142259,DCC1,1,DCC1,DCC1,1
ERR3142260,DCC1,1,DCC1,DCC1,1
ERR3142261,DCC1,1,DCC1,DCC1,1
ERR3142262,DCC1,1,DCC1,DCC1,1
ERR3142263,DCC1,1,DCC1,DCC1,1
ERR3142264,DCC1,1,DCC1,DCC1,1
ERR3142265,DCC1,1,DCC1,DCC1,1
ERR3142266,DCC1,1,DCC1,DCC1,1
ERR3142267,DCC1,1,DCC1,DCC1,1
ERR3142268,DCC1,1,DCC1,DCC1,1
ERR3142269,DCC1,1,DCC1,DCC1,1
ERR3142270,DCC1,1,DCC1,DCC1,1
ERR3142271,DCC1,1,DCC1,DCC1,1
ERR3142272,DCC1,1,DCC1,DCC1,1
ERR3142273,DCC1,1,DCC1,DCC1,1
ERR3142274,DCC1,1,DCC1,DCC1,1
ERR3142275,DCC1,1,DCC1,DCC1,1
ERR3142276,DCC1,1,DCC1,DCC1,1
ERR3142277,DCC1,1,DCC1,DCC1,1
ERR3142278,DCC1,1,DCC1,DCC1,1
ERR3142279,DCC1,1,DCC1,DCC1,1
ERR3142280,DCC1,1,DCC1,DCC1,1
ERR3142281,DCC1,1,DCC1,DCC1,1
ERR3142282,DCC1,1,DCC1,DCC1,1
ERR3142283,DCC1,1,DCC1,DCC1,1
ERR3142284,DCC1,1,DCC1,DCC1,1
ERR3142285,DCC1,1,DCC1,DCC1,1
ERR3142286,DCC1,1,DCC1,DCC1,1
ERR3142287,DCC1,1,DCC1,DCC1,1
ERR3142288,DCC1,1,DCC1,DCC1,1
ERR3142289,DCC1,1,DCC1,DCC1,1
ERR3142290,DCC1,1,DCC1,DCC1,1
ERR3142291,DCC1,1,DCC1,DCC1,1
ERR3142292,DCC1,1,DCC1,DCC1,1
ERR3142293,DCC1,1,DCC1,DCC1,1
ERR3142294,DCC1,1,DCC1,DCC1,1
ERR3142295,DCC1,1,DCC1,DCC1,1
ERR3142296,DCC1,1,DCC1,DCC1,1
ERR3142297,DCC1,1,DCC1,DCC1,1
ERR3142300,DCC1,1,DCC1,DCC1,1
ERR3142301,DCC1,1,DCC1,DCC1,1
ERR3142302,DCC1,1,DCC1,DCC1,1
ERR3142304,DCC1,1,DCC1,DCC1,1
ERR3142305,DCC1,1,DCC1,DCC1,1
ERR3142308,DCC1,1,DCC1,DCC1,1
ERR3142309,DCC1,1,DCC1,DCC1,1
ERR3142310,DCC1,1,DCC1,DCC1,1
ERR3142311,DCC1,1,DCC1,DCC1,1
ERR3142312,DCC1,1,DCC1,DCC1,1
ERR3142313,DCC1,1,DCC1,DCC1,1
ERR3142317,DCC1,1,DCC1,DCC1,1
ERR3142318,DCC1,1,DCC1,DCC1,1
ERR3142319,DCC1,1,DCC1,DCC1,1
ERR3142320,DCC1,1,DCC1,DCC1,1
ERR3177867,DCC1,1,DCC1,DCC1,1
ERR3177868,DCC1,1,DCC1,DCC1,1
ERR3177869,DCC1,1,DCC1,DCC1,1
ERR3177870,DCC1,1,DCC1,DCC1,1
ERR3177871,DCC1,1,DCC1,DCC1,1
ERR3177872,DCC1,1,DCC1,DCC1,1
ERR3177873,DCC1,1,DCC1,DCC1,1
ERR3177874,DCC1,1,DCC1,DCC1,1
ERR3177875,DCC1,1,DCC1,DCC1,1
ERR3177876,DCC1,1,DCC1,DCC1,1
ERR3177877,DCC1,1,DCC1,DCC1,1
ERR3177878,DCC1,1,DCC1,DCC1,1
ERR3177879,DCC1,1,DCC1,DCC1,1
ERR3177880,DCC1,1,DCC1,DCC1,1
ERR3177881,DCC1,1,DCC1,DCC1,1
ERR3177882,DCC1,1,DCC1,DCC1,1
ERR3177884,DCC1,1,DCC1,DCC1,1
ERR3177885,DCC1,1,DCC1,DCC1,1
ERR3177886,DCC1,1,DCC1,DCC1,1
ERR3177887,DCC1,1,DCC1,DCC1,1
